Solar Utility PV,,,,,,,,,,,,https://atb.nrel.gov/electricity/2024/utility-scale_pv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Conservative," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,880 "," 1,892 "," 1,904 "," 1,916 "," 1,928 "," 1,940 "," 1,952 "," 1,964 "," 1,976 "," 1,988 "," 2,000 "," 2,012 "," 2,024 "," 2,036 "," 2,048 "," 2,060 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Advanced," 1,745 "," 1,766 "," 1,787 "," 1,807 "," 1,828 "," 1,849 "," 1,869 "," 1,890 "," 1,911 "," 1,932 "," 1,952 "," 1,973 "," 1,994 "," 2,014 "," 2,018 "," 2,022 "," 2,025 "," 2,029 "," 2,033 "," 2,036 "," 2,040 "," 2,044 "," 2,047 "," 2,051 "," 2,055 "," 2,058 "," 2,062 "," 2,066 "," 2,070 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Moderate," 1,737 "," 1,749 "," 1,761 "," 1,773 "," 1,785 "," 1,797 "," 1,809 "," 1,821 "," 1,833 "," 1,845 "," 1,857 "," 1,869 "," 1,881 "," 1,893 "," 1,901 "," 1,910 "," 1,918 "," 1,926 "," 1,934 "," 1,942 "," 1,950 "," 1,958 "," 1,966 "," 1,974 "," 1,982 "," 1,990 "," 1,998 "," 2,006 "," 2,014 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Conservative," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,725 "," 1,736 "," 1,747 "," 1,758 "," 1,770 "," 1,781 "," 1,792 "," 1,803 "," 1,815 "," 1,826 "," 1,837 "," 1,848 "," 1,860 "," 1,871 "," 1,882 "," 1,893 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,CAPEX ($/kW),Utility PV - Class 1,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Advanced,"$1,483","$1,611","$1,534","$1,456","$1,379","$1,302","$1,224","$1,147","$1,070",$992,$915,$838,$760,$683,$675,$667,$659,$651,$643,$635,$627,$619,$611,$603,$595,$587,$579,$571,$563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Moderate,"$1,483","$1,611","$1,551","$1,492","$1,432","$1,372","$1,313","$1,253","$1,193","$1,134","$1,074","$1,015",$955,$895,$881,$867,$853,$839,$825,$810,$796,$782,$768,$754,$740,$725,$711,$697,$683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Conservative,"$1,483","$1,611","$1,576","$1,541","$1,505","$1,470","$1,435","$1,400","$1,365","$1,330","$1,295","$1,260","$1,224","$1,189","$1,170","$1,150","$1,130","$1,111","$1,091","$1,072","$1,052","$1,032","$1,013",$993,$974,$954,$935,$915,$895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Construction Financing Cost ($/kW),Utility PV - Class 1,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 1,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 2,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 3,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 4,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 5,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 6,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 7,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 8,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 9,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Advanced,$51,$56,$53,$50,$48,$45,$42,$40,$37,$34,$32,$29,$26,$24,$23,$23,$23,$23,$22,$22,$22,$21,$21,$21,$21,$20,$20,$20,$19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Moderate,$51,$56,$54,$52,$50,$47,$45,$43,$41,$39,$37,$35,$33,$31,$30,$30,$29,$29,$29,$28,$28,$27,$27,$26,$26,$25,$25,$24,$24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Utility PV - Class 10,Conservative,$51,$56,$55,$53,$52,$51,$50,$48,$47,$46,$45,$44,$42,$41,$40,$40,$39,$38,$38,$37,$36,$36,$35,$34,$34,$33,$32,$32,$31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
